"","proteinId","cont","cont.1","cont.2","lowN","lowN.1","lowN.2","salt","salt.1","salt.2","lowFE","lowFE.1","lowFE.2","dsmoduleColors","MEblue","MEbrown","MEgrey","MEturquoise","ecNum","definition","pathway","gotermID","gotermType","goAcc","kogID","kogdefine","kogClass","iprId","iprDesc","...15","Feature","Record.Id","Function","GeneID"
"1357","212042",345.055393581522,367.76388914364,481.18128165388,585.052951981783,577.787324952283,580.621816389354,4373.33900296922,3057.39543684804,3374.38810453697,905.953774602282,803.099122962341,1665.23026809831,"turquoise",-0.878623796083092,0.128658553899405,0.221598275130262,0.987388701778096,"1.1.1.100","3-oxoacyl-[acyl-carrier protein] reductase.","Fatty acid biosynthesis (path 1)","2723","3-oxoacyl-[acyl-carrier-protein] reductase activity","GO:0004316","KOG0725","Reductases with broad range of substrate specificities","General function prediction only",NA,NA,48,"RDEBS32678","RDEBS32678","3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)","jgi.p|Debsub1|212042"
"1358","212094",93.0113214948989,86.7288990270714,147.204883688985,146.263237995446,103.375875354132,95.9558625402452,1390.65887720316,824.663331603202,1272.93474122232,82.8129551673892,72.4783581595329,181.771648427954,"turquoise",-0.765814831378389,-0.0851276956352525,0.225804699520035,0.990555843876536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5707,"RDEBS00330","RDEBS00330",NA,"jgi.p|Debsub1|212094"
"1359","212116",198.479516404293,174.291729775557,211.022029796927,217.400358293231,156.460784319767,168.811239654135,88.0960374698835,74.5706204109278,57.1392153167126,86.8039409585887,88.5306119801006,107.04330407424,"blue",0.785351248862866,-0.520072671771851,-0.575664551982367,-0.674218736791476,NA,NA,NA,"9710, 23919, 2290","oxidoreductase activity, FAD binding, catalytic activity","GO:0016491, GO:0050660, GO:0003824",NA,NA,NA,NA,NA,5679,"RDEBS01180","RDEBS01180","Oxidoreductase (EC 1.1.1.-)","jgi.p|Debsub1|212116"
"1360","212120",12.4568734144954,15.0107709854547,9.35984809583144,24.598817299234,20.6751750708264,29.7640869916501,25.1702964199667,17.546028331983,50.7904136148556,11.9729573735984,11.1879344810017,32.3149597205252,"turquoise",-0.522542231769244,0.139650234002138,0.636638988387025,0.581858075742228,"1.1.1.100","3-oxoacyl-[acyl-carrier protein] reductase.","Fatty acid biosynthesis (path 1)","2723","3-oxoacyl-[acyl-carrier-protein] reductase activity","GO:0004316","KOG0725","Reductases with broad range of substrate specificities","General function prediction only",NA,NA,5565,"RDEBS01545","RDEBS01545","Short chain dehydrogenase (EC 1.-.-.-)","jgi.p|Debsub1|212120"
"1361","212125",39.4467658125687,53.3716301705055,76.1551276888104,177.510384294473,208.428116254547,143.933793810368,21772.3064032712,6829.79152822439,16529.1052307846,2582.16780690606,2444.80690006586,6467.0313140701,"turquoise",-0.79701561129904,0.159180304296865,0.286929368564152,0.957334598903331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5496,"RDEBS01819","RDEBS01819",NA,"jgi.p|Debsub1|212125"
"1362","212150",495.3683327831,507.864418341216,849.618938517063,376.960254288262,419.650175086233,413.143297048278,9331.88739770266,9597.67749759471,11900.8287901309,835.113776808491,662.033862114928,1233.01768183629,"turquoise",-0.790863167224592,-0.0662289210471455,0.324183753475132,0.964408021084355,NA,NA,NA,"3642, 6276, 9320, 3546, 4927, 9321","sugar:hydrogen symporter activity, carbohydrate transport, membrane, transporter activity, transport, integral to membrane","GO:0005351, GO:0008643, GO:0016020, GO:0005215, GO:0006810, GO:0016021","KOG0254","Predicted transporter (major facilitator superfamily)","General function prediction only",NA,NA,5127,"RDEBS03621","RDEBS03621","GLYCEROL ACTIVE TRANSPORTER","jgi.p|Debsub1|212150"
"1363","212152",1061.32561491501,1054.9236275889,491.392025031151,616.30009828081,587.286729714555,579.289096076295,390.139594509484,206.1658329008,231.731262117779,448.985901509941,556.964564380303,209.037395692147,"blue",0.920894175311195,-0.511270900049718,-0.458886158399027,-0.615272462261974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5119,"RDEBS03765","RDEBS03765","Hypothetical protein","jgi.p|Debsub1|212152"
"1364","212153",479.589626458072,526.210916212328,358.226913485912,559.12446888259,470.499929990157,503.324038231934,232.825241884692,228.098368315779,158.720042546424,320.276609743758,339.043057967748,298.913377414858,"blue",0.887329722298629,-0.41285583180529,-0.498258981017872,-0.803823572530302,NA,NA,NA,"3727, 5239, 17271","protein binding, cell communication, phosphoinositide binding","GO:0005515, GO:0007154, GO:0035091","KOG2273","Membrane coat complex Retromer, subunit VPS5/SNX1, Sorting nexins, and related PX domain-containing proteins","Intracellular trafficking, secretion, and vesicular transport",NA,NA,5100,"RDEBS03838","RDEBS03838","PX domain protein family","jgi.p|Debsub1|212153"
"1365","212156",840.838955478438,869.790785434957,825.368422996045,818.409299874517,691.780182099542,904.917092567034,440.480187349418,381.626116220631,380.928102111417,849.082227077689,769.535319519336,422.11416134936,"blue",0.905835852323611,-0.339039392695393,-0.357740777248597,-0.849148312987923,NA,NA,NA,"3838, 2175","nucleus, nucleic acid binding","GO:0005634, GO:0003676","KOG0304","mRNA deadenylase subunit","RNA processing and modification",NA,NA,5182,"RDEBS03962","RDEBS03962","POP2 protein","jgi.p|Debsub1|212156"
"1366","212157",1438.3536502604,1394.33383820446,1455.88182654251,1302.40765105945,1347.79789921171,1457.9960224865,302.043557039601,649.203048283372,285.696076583563,1028.67658768167,1026.85781258238,519.059040510936,"blue",0.917752387531542,-0.473753873384438,-0.480539791710039,-0.883446558163916,NA,NA,NA,"9320","membrane","GO:0016020","KOG2952","Cell cycle control protein","Cell cycle control, cell division, chromosome partitioning , Transcription , Signal transduction mechanisms",NA,NA,5176,"RDEBS03993","RDEBS03993","Cell division cycle protein CDC50","jgi.p|Debsub1|212157"
"1367","212163",2444.45379303781,2545.9935454774,3306.57906367282,2359.49196202653,2457.5518908512,2484.1906635419,36704.5847544165,12334.8579173841,30509.1665782736,2295.8145763875,2247.80196681343,4925.00182990629,"turquoise",-0.710641357883177,-0.0564748072164176,0.227344428724424,0.962933188155293,NA,NA,NA,"2567, 3931, 4283","cytochrome-c oxidase activity, mitochondrion, electron transport","GO:0004129, GO:0005739, GO:0006118","KOG3057","Cytochrome c oxidase, subunit VIb/COX12","Energy production and conversion",NA,NA,5041,"RDEBS04298","RDEBS04298","Cytochrome c oxidase polypeptide VIb (EC 1.9.3.1)","jgi.p|Debsub1|212163"
"1368","212166",2062.85823744044,2039.79699057901,2770.94048400683,2475.17288662293,2216.71404070185,2156.78570663375,7645.47753756489,7553.56519691869,6520.21934780709,2016.44557100354,1986.58801827874,3811.14556203944,"turquoise",-0.858170713519325,0.0170706863739078,0.128862210029214,0.961160449911381,NA,NA,NA,"5830","metabolic process","GO:0008152","KOG2862","Alanine-glyoxylate aminotransferase AGT1","General function prediction only",NA,NA,5027,"RDEBS04377","RDEBS04377","Alanine-glyoxylate transaminase (EC 2.6.1.44) / Serine-pyruvate aminotransferase (EC 2.6.1.51)","jgi.p|Debsub1|212166"
"1369","212178",290.660379671559,323.56550790869,152.310255377621,193.466373893976,192.223249307143,142.156833392956,81.8034633648919,39.4785637469618,120.627232335282,139.684502691982,151.280331460502,54.5314945283863,"blue",0.910611705103127,-0.515909735059669,-0.269870118686502,-0.598684575636054,NA,NA,NA,NA,NA,NA,"KOG3830","Uncharacterized conserved protein","Function unknown",NA,NA,4938,"RDEBS04952","RDEBS04952","Ankyrin","jgi.p|Debsub1|212178"
"1370","212180",921.393403558842,899.812327405866,743.68247597788,880.903592472571,806.890616277657,1023.97344053363,302.043557039601,289.50946747772,330.137688496561,564.724489454726,683.923299142975,350.415344469445,"blue",0.942000613990169,-0.509522779860881,-0.405420287333066,-0.816676926628211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4880,"RDEBS05167","RDEBS05167","ER-membrane associated E3 ubiquitin ligase (EC 6.3.2.19)","jgi.p|Debsub1|212180"
"1371","212183",2946.88102075579,2865.38939477901,4212.35709076487,3918.52511247799,3625.41988809518,3716.95695312144,36591.3184205266,14177.1908922423,30283.7841178577,3036.142440655,2959.93831812589,5555.14354445653,"turquoise",-0.724369596688962,-0.0651900406351895,0.215615494170166,0.969759951659046,NA,NA,NA,NA,NA,NA,"KOG1589","Uncharacterized conserved protein","Function unknown",NA,NA,4857,"RDEBS05358","RDEBS05358","Hypothetical protein","jgi.p|Debsub1|212183"
"1372","212184",3.3218329105321,0.833931721414149,5.95626697007455,7.31316189977229,5.02909663884966,6.6636015652948,31.4628705249584,13.1595212489873,25.3952068074278,7.98197158239896,4.37788740560937,10.0984249126641,"turquoise",-0.8027276929606,0.0761210626591681,0.271817196531676,0.958974511074491,"6.3.2.19","Ubiquitin--protein ligase.","\N","12037, 19152, 24495, 3200, 24685, 24687, 24690, 24691","small conjugating protein ligase activity, post-translational protein modification, regulation of protein metabolic process, ubiquitin-protein ligase activity, regulation of ubiquitin-protein ligase activity, regulation of ubiquitin-protein ligase activity during meiotic cell cycle, positive regulation of ubiquitin-protein ligase activity, negative regulation of ubiquitin-protein ligase activity","GO:0019787, GO:0043687, GO:0051246, GO:0004842, GO:0051438, GO:0051440, GO:0051443, GO:0051444","KOG0894","Ubiquitin-protein ligase","Posttranslational modification, protein turnover, chaperones",NA,NA,4853,"RDEBS05381","RDEBS05381",NA,"jgi.p|Debsub1|212184"
"1373","212187",19933.9040669893,17313.2564682791,27541.7784696247,13328.569978785,10670.0667020927,10942.9664905271,61975.5623600631,69201.535741341,49412.7236455527,13859.695906388,10809.4904363835,28920.8791073788,"turquoise",-0.796845629807494,-0.0183808255119428,0.0388317285776094,0.903481596984646,"4.2.1.3","Aconitate hydratase.","Glyoxylate and dicarboxylate metabolism","5830, 2442, 4264, 24786","metabolic process, aconitate hydratase activity, tricarboxylic acid cycle, 4 iron, 4 sulfur cluster binding","GO:0008152, GO:0003994, GO:0006099, GO:0051539","KOG0453","Aconitase/homoaconitase (aconitase superfamily)","Energy production and conversion , Amino acid transport and metabolism",NA,NA,4818,"RDEBS05507","RDEBS05507","Aconitate hydratase (EC 4.2.1.3)","jgi.p|Debsub1|212187"
"1374","212192",3106.74422957515,2983.80769921982,3425.27895543359,3068.86866630444,2765.44436285189,3083.02632420973,855.790078278869,2267.82416190881,1206.27232335282,2687.92893037285,2705.53441666659,1554.14759405901,"turquoise",0.837334010748935,-0.405065650060102,-0.41112530787938,-0.878316050363964,NA,NA,NA,"3727, 4994, 4996, 5939, 13021","protein binding, intracellular protein transport, ER to Golgi vesicle-mediated transport, zinc ion binding, COPII vesicle coat","GO:0005515, GO:0006886, GO:0006888, GO:0008270, GO:0030127","KOG1986","Vesicle coat complex COPII, subunit SEC23","Intracellular trafficking, secretion, and vesicular transport",NA,NA,4894,"RDEBS05652","RDEBS05652","Protein transport protein Sec23","jgi.p|Debsub1|212192"
"1375","212201",200.140432859559,195.140022810911,281.220890515663,307.152799790436,277.717892167587,266.099822507439,1176.71135763344,956.258544093075,803.123415284904,14733.7217946607,7530.93920151603,32972.3671823396,"brown",-0.334666085047798,0.969527486669003,0.384238202811402,-0.0875639087150612,NA,NA,NA,"3722, 5811, 6905, 22442","copper ion binding, amine oxidase activity, amine metabolic process, quinone binding","GO:0005507, GO:0008131, GO:0009308, GO:0048038","KOG1186","Copper amine oxidase","Secondary metabolites biosynthesis, transport and catabolism",NA,NA,4666,"RDEBS06330","RDEBS06330","Copper amine oxidase (EC 1.4.3.21)","jgi.p|Debsub1|212201"
"1376","212202",1307.97170852202,1238.38860630001,2079.16262019674,1511.16518165295,1428.2634454333,1250.09165364931,37723.9817594251,18059.2496606935,25979.2965639986,2024.42754258594,1649.00425611286,3004.28141151758,"turquoise",-0.748093228282536,-0.0714522730155865,0.123493336199733,0.977628488145564,NA,NA,NA,"5053","response to stress","GO:0006950",NA,NA,NA,NA,NA,4655,"RDEBS06396","RDEBS06396",NA,"jgi.p|Debsub1|212202"
"1377","212216",1527.62790973095,1346.79973008385,1950.67743269942,2024.41618043696,1956.31859251252,1686.77967622829,3838.47020404493,4382.12057591276,2968.06479561812,1872.77008252036,1538.58420710472,3211.29912222719,"turquoise",-0.907640872074518,0.2342366278927,0.087164207140314,0.835535355180397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4533,"RDEBS07272","RDEBS07272",NA,"jgi.p|Debsub1|212216"
"1378","212219",301.041107516972,301.049351430508,248.886869820972,291.196810190933,271.571218497882,313.189273568856,75.5108892599002,153.527747904851,66.662417869498,334.245060012956,227.650145091687,113.102359021838,"turquoise",0.865741424735543,-0.299135184765024,-0.330731331182096,-0.877522313865466,"3.4.19.12","Ubiquitinyl hydrolase 1.","\N","2657, 4642","ubiquitin thiolesterase activity, ubiquitin-dependent protein catabolic process","GO:0004221, GO:0006511","KOG1868","Ubiquitin C-terminal hydrolase","Posttranslational modification, protein turnover, chaperones",NA,NA,4586,"RDEBS07392","RDEBS07392","Ubiquitin carboxyl-terminal hydrolase (EC 3.1.2.15)","jgi.p|Debsub1|212219"
"1379","212229",3832.97994964023,3409.94680886245,5554.64439723524,4497.59456835996,4374.19649876835,3956.4023693677,55519.3813283416,33912.0862586402,42736.9586560501,4440.96943915722,4236.82214476196,10336.747740603,"turquoise",-0.796936711465804,-0.0337050584142809,0.16211685141105,0.992810851553912,NA,NA,NA,NA,NA,NA,"KOG1692","Putative cargo transport protein EMP24 (p24 protein family)","Intracellular trafficking, secretion, and vesicular transport",NA,NA,4425,"RDEBS07926","RDEBS07926","Endosomal P24B protein precursor","jgi.p|Debsub1|212229"
"1380","212233",7992.32998274024,7560.42498634067,11481.9809277409,7093.10220987914,7877.80049050028,6574.30930431985,118287.808025634,63442.0519413676,107085.238305221,9979.4599708943,8609.35879909781,19030.4817479155,"turquoise",-0.772505655365594,-0.0400825567475369,0.251235994232746,0.991147924812463,NA,NA,NA,"2227, 3827, 4025, 4556","structural constituent of ribosome, intracellular, ribosome, translation","GO:0003735, GO:0005622, GO:0005840, GO:0006412","KOG1779","40s ribosomal protein S27","Translation, ribosomal structure and biogenesis",NA,NA,4403,"RDEBS07991","RDEBS07991","SSU ribosomal protein S27E","jgi.p|Debsub1|212233"
"1381","212237",333.013749280843,301.049351430508,174.008085054321,234.021180792713,208.428116254547,190.579004767431,75.5108892599002,48.2515779129533,92.0576246769258,166.623656782578,179.493383629984,101.994091617908,"blue",0.972643389022368,-0.415360477415031,-0.32272476181168,-0.762679107298456,NA,NA,NA,"2175, 3827, 5939","nucleic acid binding, intracellular, zinc ion binding","GO:0003676, GO:0005622, GO:0008270","KOG1721","FOG: Zn-finger","General function prediction only",NA,NA,4374,"RDEBS08213","RDEBS08213","Zinc finger protein MSN2","jgi.p|Debsub1|212237"
"1382","212244",876.133430152842,759.711798208289,1119.77819037402,671.481228979092,725.866281540634,637.484549746536,3863.64050046489,3303.0398334958,3907.68744749295,1411.81122363682,878.496072725614,2394.33654679266,"turquoise",-0.904039858084917,0.223183544111652,0.358479849317724,0.967552348008563,NA,NA,NA,"17779, 18520","mature ribosome assembly, ribosome binding","GO:0042256, GO:0043022","KOG3185","Translation initiation factor 6 (eIF-6)","Translation, ribosomal structure and biogenesis",NA,NA,4287,"RDEBS08673","RDEBS08673","Protein Translation Initiation Factor 6 (IF-6)","jgi.p|Debsub1|212244"
"1383","212253",132.873316421284,139.266597476163,71.9006512816143,93.0766059971018,66.4958333359011,62.1936146094182,25.1702964199667,30.7055495809703,31.7440085092848,91.792673197588,68.5869026878801,25.2460622816603,"blue",0.920604333845693,-0.38865519890035,-0.302361781407464,-0.712218568021952,NA,NA,NA,"2175, 3736, 5716","nucleic acid binding, ATP binding, ATP-dependent helicase activity","GO:0003676, GO:0005524, GO:0008026",NA,NA,NA,NA,NA,4178,"RDEBS09328","RDEBS09328",NA,"jgi.p|Debsub1|212253"
"1384","212260",642.359439074145,587.087931875561,574.354314971475,480.674186685033,629.195868371635,860.048842027383,1371.78115488819,1623.00762070843,2514.12547393535,1071.57968493706,654.737383105579,210.047238183414,"turquoise",-0.598262959288373,-0.162015916008333,0.524826074437558,0.801774566269878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4122,"RDEBS09590","RDEBS09590","Hypothetical protein","jgi.p|Debsub1|212260"
"1385","212263",1170.53087184875,1227.54749392163,1365.26147906923,1312.38014455914,1534.43326336457,1349.15719692002,15070.7149814551,3228.46921308488,10548.5340276353,1378.88559085942,1503.56110785984,3493.04517729052,"turquoise",-0.692175976842378,0.0274626408881911,0.190190872317848,0.922537715854023,NA,NA,NA,NA,NA,NA,"KOG4766","Uncharacterized conserved protein","Function unknown",NA,NA,4099,"RDEBS09687","RDEBS09687","Hypothetical protein","jgi.p|Debsub1|212263"
"1386","212264",813.849063080365,843.938902071118,1161.89750680526,1175.4245671634,937.08834037232,929.794538410802,4637.62711537887,3224.08270600188,3860.07143472903,764.2737790147,722.351421925546,1642.00389079919,"turquoise",-0.816566067479993,-0.0247255721097885,0.16603030915945,0.992856229436629,NA,NA,NA,NA,NA,NA,"KOG3671","Actin regulatory protein (Wiskott-Aldrich syndrome protein)","Signal transduction mechanisms , Cytoskeleton",NA,NA,4094,"RDEBS09717","RDEBS09717",NA,"jgi.p|Debsub1|212264"
"1387","212266",166.922103754238,160.948822232931,276.540966467747,227.37285179292,298.393067238413,217.233411028611,1352.90343257321,1105.39978491493,1952.25652332101,462.95435177914,361.905358863708,880.582652384311,"turquoise",-0.871273227579545,0.218704483904659,0.553061121311085,0.941921939270502,NA,NA,NA,"3546, 4927, 9321","transporter activity, transport, integral to membrane","GO:0005215, GO:0006810, GO:0016021","KOG0253","Synaptic vesicle transporter SV2 (major facilitator superfamily)","General function prediction only",NA,NA,4159,"RDEBS09834","RDEBS09834","Transporter, MFS superfamily","jgi.p|Debsub1|212266"
"1388","212267",1.24568734144954,1.6678634428283,1.27634292215883,5.31866319983439,3.35273109256644,3.99816093917688,81.8034633648919,0,15.8720042546424,5.98647868679922,4.86431933956597,9.08858242139771,"turquoise",-0.493769378922212,0.0233024578251279,-0.162304882564858,0.704233763743022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4088,"RDEBS09866","RDEBS09866",NA,"jgi.p|Debsub1|212267"
"1389","212268",3606.26485349641,3605.08683167336,3609.9232315059,4009.60721977515,3732.7072830573,3990.16461729853,1157.83363531847,1903.74407402016,1174.52831484354,3367.39426132456,3493.55414967628,3788.92902723158,"turquoise",0.745738515489705,0.0671975153991146,-0.26861222241398,-0.96450538582695,"3.1.1.5","Lysophospholipase.","Phospholipid degradation","2994, 6987, 9752, 5830, 2996","phospholipase activity, phospholipid catabolic process, intein-mediated protein splicing, metabolic process, lysophospholipase activity","GO:0004620, GO:0009395, GO:0016539, GO:0008152, GO:0004622","KOG1325","Lysophospholipase","Lipid transport and metabolism",NA,NA,4083,"RDEBS09896","RDEBS09896","Lysophospholipase L1 (EC 3.1.1.5)","jgi.p|Debsub1|212268"
"1390","212271",86.7828847876512,83.3931721414149,48.075583401316,51.192133298406,72.0837184901785,68.857216174713,12.5851482099834,26.3190424979745,44.4416119129987,87.8016874063886,98.7456825931891,44.4330696157221,"turquoise",0.759084336098374,0.0153627460152468,0.0965370405620247,-0.782658494891312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4018,"RDEBS10188","RDEBS10188","Kinetochore protein MCM21","jgi.p|Debsub1|212271"
"1391","212272",256.196363224788,223.493701338992,155.288388862658,150.252235395321,143.608648464929,131.050830784131,56.6331669449251,21.9325354149788,57.1392153167126,97.7791518843873,151.280331460502,62.6102344585176,"blue",0.961235697476352,-0.445379942789836,-0.385435362400696,-0.736063515676351,NA,NA,NA,"3827, 5250","intracellular, signal transduction","GO:0005622, GO:0007165",NA,NA,NA,NA,NA,4001,"RDEBS10210","RDEBS10210","Hypothetical protein","jgi.p|Debsub1|212272"
"1392","212273",197.64905817666,216.822247567679,126.783396934444,152.246734095259,158.695938381478,159.926437567075,44.0480187349418,43.8650708299576,41.2672110620702,140.682249139782,152.739627262371,46.452754598255,"blue",0.983990346352844,-0.416287503763523,-0.37005143116002,-0.840365317020767,NA,NA,NA,NA,NA,NA,"KOG2662","Magnesium transporters: CorA family","Inorganic ion transport and metabolism",NA,NA,3987,"RDEBS10284","RDEBS10284","RNA splicing protein MRS2, mitochondrial precursor","jgi.p|Debsub1|212273"
"1393","212274",274.051215118898,240.172335767275,199.960391138217,259.284830991926,258.719082643044,294.53118918603,56.6331669449251,61.4110991619406,60.313616167641,185.580839290776,231.055168629383,82.8070842838458,"blue",0.932338129935339,-0.41187678867369,-0.359170747158596,-0.868991977907565,NA,NA,NA,"3043, 3736, 4602, 3045, 3052","protein kinase activity, ATP binding, protein amino acid phosphorylation, protein serine/threonine kinase activity, protein kinase CK2 activity","GO:0004672, GO:0005524, GO:0006468, GO:0004674, GO:0004682","KOG0201","Serine/threonine protein kinase","Signal transduction mechanisms",NA,NA,3983,"RDEBS10309","RDEBS10309","SERINE/THREONINE-PROTEIN KINASE NRK1 (EC 2.7.1.-)","jgi.p|Debsub1|212274"
"1394","212276",10322.1805403647,10140.609732396,13713.8792509559,9363.50656330844,10309.6481096418,8607.59626194347,53725.997708419,42834.2416654535,41244.9902561137,15112.8654448246,11590.7001223178,19387.9659898238,"turquoise",-0.847521917742877,0.0487929402322784,0.153676812162468,0.980622562164684,NA,NA,NA,"2216, 2227, 3827, 4025, 4556","RNA binding, structural constituent of ribosome, intracellular, ribosome, translation","GO:0003723, GO:0003735, GO:0005622, GO:0005840, GO:0006412","KOG1751","60s ribosomal protein L23","Translation, ribosomal structure and biogenesis",NA,NA,3973,"RDEBS10498","RDEBS10498","LSU ribosomal protein L23P","jgi.p|Debsub1|212276"
"1395","212280",1739.80998689119,1495.23957649557,1817.08687351346,866.942101573005,988.496883791672,782.751063869963,33111.5249404662,20809.5896017319,25782.4837112411,3298.54975642637,1659.21932672595,7295.10215690856,"turquoise",-0.819460567893929,0.0278420487925413,0.197326020429122,0.994099426996234,"3.1.3.21","Glycerol-1-phosphatase.","Glycerolipid metabolism","5830, 6579, 125","metabolic process, phosphoglycolate phosphatase activity, glycerol-1-phosphatase activity","GO:0008152, GO:0008967, GO:0000121","KOG2914","Predicted haloacid-halidohydrolase and related hydrolases","General function prediction only",NA,NA,3946,"RDEBS10578","RDEBS10578",NA,"jgi.p|Debsub1|212280"
"1396","212288",303.117253086054,252.681311588487,121.678025245809,112.356760096501,113.434068631831,121.721788592718,31.4628705249584,61.4110991619406,60.313616167641,120.727320183784,131.336622168281,37.3641721768572,"blue",0.882461861876336,-0.431941759479672,-0.301834396258315,-0.626250299861063,NA,NA,NA,"9985, 18285","hydrolase activity, 3'-tRNA processing endoribonuclease activity","GO:0016787, GO:0042781","KOG2121","Predicted metal-dependent hydrolase (beta-lactamase superfamily)","General function prediction only",NA,NA,3885,"RDEBS10943","RDEBS10943","Ribonuclease Z (EC 3.1.26.11)","jgi.p|Debsub1|212288"
"1397","212291",12701.8585916471,11484.0737355942,17836.8923371697,14741.339891241,13390.2491951949,12230.3743129421,115978.433329102,115803.786991088,67922.6550073166,15378.2659999394,11545.4619524598,23204.1607643196,"turquoise",-0.789114311259807,-0.0624088909632576,-0.0268817384048947,0.914183871927946,NA,NA,NA,"9292, 9691, 21355, 21380","ATP synthesis coupled proton transport, proton-transporting two-sector ATPase complex, hydrogen ion transporting ATP synthase activity, rotational mechanism, hydrogen ion transporting ATPase activity, rotational mechanism","GO:0015986, GO:0016469, GO:0046933, GO:0046961","KOG1662","Mitochondrial F1F0-ATP synthase, subunit OSCP/ATP5","Energy production and conversion",NA,NA,3873,"RDEBS11078","RDEBS11078","ATP synthase delta chain (EC 3.6.3.14)","jgi.p|Debsub1|212291"
"1398","212296",587.549196050366,532.882369983641,502.87911133058,444.773210086151,452.059908981042,537.530526267114,169.899500834775,245.644396647762,203.161654459422,477.920548496138,573.989682068784,233.273615482541,"blue",0.919958651800825,-0.31601823646417,-0.316787632061037,-0.887125081511388,NA,NA,NA,"9985","hydrolase activity","GO:0016787","KOG3662","Cell division control protein/predicted DNA repair exonuclease","Replication, recombination and repair",NA,NA,3867,"RDEBS11114","RDEBS11114","Calcineurin-like phosphoesterase family protein","jgi.p|Debsub1|212296"
"1399","212299",1486.52022746312,1468.55376141032,2198.28795959823,2334.22831182732,2042.93081240382,1969.76062270114,5524.8800641827,5079.57520210908,3853.72263302717,2185.06472068172,2044.47341841958,4627.0982949827,"blue",-0.935557935477315,0.352432112207092,0.128433411352093,0.857140921205119,NA,NA,NA,"2175","nucleic acid binding","GO:0003676","KOG0118","FOG: RRM domain","General function prediction only",NA,NA,3808,"RDEBS11269","RDEBS11269",NA,"jgi.p|Debsub1|212299"
"1400","212303",1262.2965060022,1343.46400319819,2087.24612537041,1866.85078314187,1895.96943284632,1617.92246005358,31922.2284346228,13098.1101498253,30312.353725516,2218.98809990691,2419.02600756616,5731.86598042816,"turquoise",-0.757141975922874,-0.00815653911313169,0.30524987559197,0.978151546272678,NA,NA,NA,"587, 2176, 3838, 4484","nucleosome, DNA binding, nucleus, nucleosome assembly","GO:0000786, GO:0003677, GO:0005634, GO:0006334","KOG1757","Histone 2A","Chromatin structure and dynamics",NA,NA,3864,"RDEBS11487","RDEBS11487",NA,"jgi.p|Debsub1|212303"
"1401","212305",863.26132762453,860.617536499401,1294.63717070978,1358.25361465771,1193.01348043823,1139.47586766541,6550.56964329634,7540.4056756697,7364.60997415406,1604.37628806219,1247.69791059867,3126.47235296081,"turquoise",-0.880132617135182,0.0793858007622676,0.307743603869376,0.957175865925838,NA,NA,NA,NA,NA,NA,"KOG0255","Synaptic vesicle transporter SVOP and related transporters (major facilitator superfamily)","General function prediction only",NA,NA,3854,"RDEBS11547","RDEBS11547","Vacuolar spermine/spermidine uptake protein","jgi.p|Debsub1|212305"
"1402","212341",238.756740444495,213.486520682022,376.946609677575,163.548893394907,194.458403368854,134.604751618955,4612.4568189589,5790.1893495544,3955.30346025688,1099.51658547546,664.952453718668,1001.76375133628,"turquoise",-0.831760656940536,0.0272732957881005,0.164033744119628,0.915035449962243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3538,"RDEBS12875","RDEBS12875","Hypothetical protein","jgi.p|Debsub1|212341"
"1403","212343",569.694344156256,489.517920470105,677.312644025621,390.256912287848,374.388305336586,403.814254856865,1906.64995381248,1561.59652154649,1253.88833611675,668.490120025913,514.644986126079,1304.7164987162,"blue",-0.880941555177314,0.285174294264552,0.110566012238248,0.898665824148641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3613,"RDEBS12959","RDEBS12959","Pirin","jgi.p|Debsub1|212343"
"1404","212344",485.402834051503,452.824924727883,583.288715426587,759.904004676338,504.027240915822,670.358317468657,5090.69245093827,2004.63373692906,5161.5757836097,295.332948548762,350.717424382706,777.578718275137,"turquoise",-0.701558111768666,-0.0914318768832754,0.298783060898213,0.959670491184518,NA,NA,NA,"5830, 5846","metabolic process, methyltransferase activity","GO:0008152, GO:0008168","KOG3010","Methyltransferase","General function prediction only",NA,NA,3607,"RDEBS12992","RDEBS12992",NA,"jgi.p|Debsub1|212344"
"1405","212349",877.794346608108,930.66780109819,967.467934996395,1223.29253596191,964.46897762828,889.812929019033,3825.88505583494,2267.82416190881,3006.15760582927,771.258004149299,470.379680136029,1371.36610313979,"turquoise",-0.757953591450989,-0.0622209113204724,0.131045072457356,0.974590568745019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3494,"RDEBS13136","RDEBS13136",NA,"jgi.p|Debsub1|212349"
